name,publisher,price,auther,translator,publish year,ISBN,num of pages,page / price
ترجمه و شرح کتاب اسرار العبادات و حقیقه ...,آیت اشراق,126000.0,قاضی‌سعیدقمی ، محمدسعیدبن‌محمدمفید,,1396,9786009039289,384,3.048
ترجمه و متن کتاب محاسبه النفس,آیت اشراق,126000.0,ابن‌طاوس ، علی‌بن‌موسی,,1394,9786005321524,370,2.937
جامع الکلیات: کلیات مسائل عرفان شیعی,آیت اشراق,81000.0,نیریزی ، ام‌سلمه‌بیگم,,1393,9786005321234,234,2.889
تسع رسائل فی الحکمه و الطبیعیات معها قصه ...,آیت اشراق,58500.0,ابن‌سینا ، حسین‌بن‌عبدالله,,1399,9786007404812,169,2.889
دروس شرح اشارات و تنبیهات (ابن سینا): نمط ...,آیت اشراق,198000.0,حسن‌زاده‌آملی ، حسن,,1394,9786009039265,560,2.828
بحث شریف معاد: از تقریرات درس حکیم متاله ...,آیت اشراق,144000.0,رفیعی‌قزوینی ، ابوالحسن,,1399,9786007404911,407,2.826
دروس شرح اشارات و تنبیهات ابن سینا: نمط ...,آیت اشراق,126000.0,حسن‌زاده‌آملی ، حسن,,1397,9786009050826,355,2.817
دروس شرح اشارات و تنبیهات (ابن سینا): نمط ...,آیت اشراق,126000.0,حسن‌زاده‌آملی ، حسن,,1397,9786009039203,355,2.817
دروس شرح اشارات و تنبیهات: نمط اول: فی ...,آیت اشراق,189000.0,حسن‌زاده‌آملی ، حسن,,1393,9786005321869,532,2.815
دروس شرح اشارات و تنبیهات: نمط دوم: فی ...,آیت اشراق,139500.0,حسن‌زاده‌آملی ، حسن,,1393,9786007404126,392,2.81
گنج حکمت: ترجمه‌ی رساله حکمی و عرفانی,آیت اشراق,76500.0,امام‌زاده‌زیدی ، ابراهیم,,1397,9786007404591,214,2.797
ترجمه، متن، شرح و تعلیقات فصوص الحکمه,آیت اشراق,261000.0,فارابی ، محمدبن‌محمد,,1399,9786007404881,728,2.789
دروس شرح اشارات و تنبیهات ابن سینا: نمط ...,آیت اشراق,90000.0,حسن‌زاده‌آملی ، حسن,,1397,9786009050888,248,2.756
اکرثاوذوسیوس (هندسه فضایی استدلالی),آیت اشراق,67500.0,زمانی‌قمشه‌ای ، علی,,1392,9786005321845,180,2.667
کشف‌‌ المعنی عن سر اسماء الله الحسنی,آیت اشراق,108000.0,ابن‌عربی ، محمدبن‌علی,,1399,9786005321173,282,2.611
اوصاف الاشراف,آیت اشراق,54000.0,نصیرالدین‌طوسی ، محمدبن‌محمد,,1396,9786007404256,138,2.556
جاودانگی‌روان: پایداری و مانائی روان بعد از جدائی ...,آیت اشراق,54000.0,نصیرالدین‌طوسی ، محمدبن‌محمد,,1398,9786007404645,128,2.37
"""ترجمه هفده رساله"" مجموعه رسائل شیخ الرئیس ابن ...",آیت اشراق,306000.0,,,1392,9786005321302,688,2.248
المطالب السلوكيه همراه با ترجمه فارسي,آیت اشراق,135000.0,کمیلی‌محصلی‌خراسانی ، محمدصالح,,1396,9786009039241,300,2.222
دروس شرح اشارات و تنبیهات (ابن سینا) نمط ...,آیت اشراق,139500.0,حسن‌زاده‌آملی ، حسن,,1394,9786005321272,272,1.95
دروس شرح اشارات و تنبیهات ابن سینا: نمط ...,آیت اشراق,139500.0,حسن‌زاده‌آملی ، حسن,,1397,9786009050895,272,1.95
دروس شرح اشارات و تنبیهات (ابن سینا) نمط ...,آیت اشراق,139500.0,حسن‌زاده‌آملی ، حسن,,1397,9786005321265,270,1.935
فیضان انوار الهی: ترجمه عوالی اللئالی العزیزیه فی ...,آیت اشراق,315000.0,ابن‌ابی‌جمهور ، محمدبن‌زین‌الدین,,1398,9786229430309,500,1.587
قبسی از نور ولایت,آیت اشراق,1125000.0,سلامتی ، کاظم,,1393,9786007404119,-1,-0.001
دروس شرح اشارات و تنبیهات (ابن سینا): نمط ...,آیت اشراق,459000.0,حسن‌زاده‌آملی ، حسن,,1397,9786009039234,-1,-0.002
فیض جام سعادت: شرح تائیه‌ی ابن فارض,آیت اشراق,360000.0,فرغانی ، سعیدبن‌محمد,,1396,9786007404386,-1,-0.003
ترجمه آداب النفس,آیت اشراق,306000.0,عیناثی ، محمد‌بن‌محمد,,1399,9786007404805,-1,-0.003
اسرار العظمه,ارمغان طوبی,45000.0,تبریزیان ، عباس,,1399,9786229969991,372,8.267
عروس فریبکار,ارمغان طوبی,85500.0,اتوود ، مارگارت,,1398,9789643113025,704,8.234
بصیرت، بینایی دل (برگرفته از بحث بصیرت فاطمیه ...,ارمغان طوبی,18000.0,میرزایی‌اهرنجانی ، فاطمه,,1400,9786226976138,124,6.889
جایگاه زن در نظام آفرینش,ارمغان طوبی,21600.0,میرزایی‌اهرنجانی ، فاطمه,,1399,9786226976039,148,6.852
روش‌های عملی مانیتیسم، هیپنوتیسم و تلقین,ارمغان طوبی,67500.0,ژاگو ، پل‌کلمان,,1400,9789643114862,407,6.03
نمایش‌نامه‌ی شازده کوچولو,ارمغان طوبی,22500.0,سنت‌اگزوپری ، آنتوان‌دو,,1400,9786001197680,92,4.089
خلوت انس: شرح عرفانی حافظ,ارمغان طوبی,261000.0,,,1396,9786005163902,960,3.678
گریه زبان نوزاد: راز نهفته در گریه‌ی نوزاد,ارمغان طوبی,85500.0,دانستن ، پرسیلا,,1399,9786226976015,288,3.368
ساغر سحر (در نیایش و آداب نماز شب),ارمغان طوبی,67500.0,حقیقی ، کریم‌محمود,,1394,9789647671958,224,3.319
از ایشان نیستی می‌گو از ایشان: مجموعه حکایات ...,ارمغان طوبی,85500.0,حقیقی ، کریم‌محمود,,1396,9786005163186,280,3.275
شمعون الصفا: وصی عیسی (ع) و جد مادری ...,ارمغان طوبی,117000.0,کورانی ، علی,,1398,9786229969946,375,3.205
صدها نکته در طب سنتی از زبان ابوعلی ...,ارمغان طوبی,108000.0,ابن‌سینا ، حسین‌بن‌عبدالله,,1399,9786005163674,336,3.111
علت بیماری‌ها در نگاه طب اسلامی,ارمغان طوبی,153000.0,نظرپور ، رضا,,1399,9786009989430,471,3.078
طب اسلامی در بیان آیت‌الله تبریزیان: درمان تخصصی ...,ارمغان طوبی,144000.0,نظرپور ، رضا,,1399,9786005163889,435,3.021
تقویم عبادی شامل: اعمال، نمازها، اذکار و ادعیه ...,ارمغان طوبی,76500.0,راشدی ، لطیف,,1393,9786005163155,228,2.98
آداب سلوک قرآنی: تجلی در جلوه‌گر شدن انوار ...,ارمغان طوبی,170100.0,حقیقی ، کریم‌محمود,,1395,9786005163520,500,2.939
روز رهایی: در سایه‌سار مهدی موعود (عج),ارمغان طوبی,315000.0,سلیمان ، کامل,,1394,9786005163636,920,2.921
کلیله و دمنه,ارمغان طوبی,175500.0,,نصرالله‌منشی ، نصرالله‌بن‌محمد,1396,9786005163322,512,2.917
پیشگیری از بیماری‌ها یا ترک مکروهات,ارمغان طوبی,99000.0,,نظرپور ، رضا,1397,9786005163940,288,2.909
داروخانه تخصصی طب اسلامی,ارمغان طوبی,216000.0,نظرپور ، رضا,,1401,9786005163926,628,2.907
طب اسلامی در بیان آیت‌الله تبریزیان احیاگر طب ...,ارمغان طوبی,72000.0,,نظرپور ، رضا,1396,9786005163858,208,2.889
شرفنامه نظامی گنجوی: بر اساس نسخه وحید دستگردی ...,ارمغان طوبی,162000.0,نظامی ، الیاس‌بن‌یوسف,,1393,9786005163544,464,2.864
خسرو و شیرین نظامی گنجوی همراه با داستان ...,ارمغان طوبی,171000.0,,,1393,9786005163377,480,2.807
لیلی و مجنون نظامی گنجوی همراه با داستان ...,ارمغان طوبی,126000.0,دانش ، سیده‌زرین‌دخت,,1394,9786005163308,352,2.794
توحید در اعتقاد شیعه به یگانگی خداوند و ...,ارمغان طوبی,270000.0,ابن‌بابویه ، محمدبن‌علی,,1393,9789647671538,752,2.785
جمال مستور (شناخت جایگاه زن): برگرفته از سخنان ...,ارمغان طوبی,86400.0,,,1396,9786005163209,240,2.778
قرآن فهمی,ارمغان طوبی,79200.0,نامی ، سیدعباس,,1400,9786226976107,220,2.778
طب اسلامی در بیان آیت‌الله تبریزیان احیاگر طب ...,ارمغان طوبی,77400.0,نظرپور ، رضا,,1398,9786005163735,215,2.778
ثواب الاعمال و عقاب الاعمال = پاداش و ...,ارمغان طوبی,225000.0,ابن‌بابویه ، محمدبن‌علی,,1396,9786005163896,624,2.773
طب اسلامی در بیان آیت‌الله تبریزیان: درمان تخصصی ...,ارمغان طوبی,117000.0,,نظرپور ، رضا,1398,9786005163872,324,2.769
نماز: راز سر به مهر موفقیت,ارمغان طوبی,90000.0,فتوت‌احمدی ، حامد,,1399,9786226976053,247,2.744
رسائل شیخ صدوق: الاعتقادات، فضائل الشیعه، صفات الشیعه، ...,ارمغان طوبی,234000.0,ابن‌بابویه ، محمدبن‌علی,,1399,9786005163506,640,2.735
آداب سلوک قرآنی: تجلی در جلوه‌گر شدن انوار ...,ارمغان طوبی,121500.0,حقیقی ، محمود,,1395,9786005163490,332,2.733
آداب سلوک قرآنی: تحلی در آراستن دل به ...,ارمغان طوبی,153000.0,حقیقی ، کریم‌محمود,,1396,9786005163483,416,2.719
هفت پیکر نظامی گنجوی بر اساس نسخه وحید ...,ارمغان طوبی,126000.0,دانش ، سیده‌زرین‌دخت,,1393,9786005163384,340,2.698
افزایش طول عمر در سبک زندگی اسلامی,ارمغان طوبی,54000.0,نظرپور ، رضا,,1398,9786009989447,144,2.667
برگزیده قانون در طب,ارمغان طوبی,315000.0,ابن‌سینا ، حسین‌بن‌عبدالله,,1399,9786005163162,832,2.641
طب اسلامی در بیان آیت‌الله تبریزیان: درمان تخصصی ...,ارمغان طوبی,117000.0,,نظرپور ، رضا,1398,9786005163865,308,2.632
معانی الاخبار,ارمغان طوبی,268200.0,ابن‌بابویه ، محمدبن‌علی,,1399,9786005163148,704,2.625
اقبالنامه نظامی گنجوی: بر اساس نسخه وحید دستگردی ...,ارمغان طوبی,99000.0,نظامی ، الیاس‌بن‌یوسف,,1393,9786005163551,256,2.586
زیبایی و هنر از دیدگاه اسلام,ارمغان طوبی,175500.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976466,428,2.439
قرآن، نماد حیات معقول,ارمغان طوبی,167400.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976398,408,2.437
جبر و اختیار,ارمغان طوبی,166500.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976404,404,2.426
خلوت انس: تحلیل اندیشه‌ها و شخصیت حافظ,ارمغان طوبی,159300.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976336,382,2.398
فلسفه تاریخ و تمدن,ارمغان طوبی,144000.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976251,340,2.361
آداب و سلوک قرآنی: تزکی: در تزکیه نفس ...,ارمغان طوبی,89100.0,حقیقی ، کریم‌محمود,,1396,9786005163285,208,2.334
در محضر حکیم علامه جعفری (مجموعه پرسش‌ها و ...,ارمغان طوبی,121500.0,,,1400,9786226976190,272,2.239
علم و دین در حیات معقول,ارمغان طوبی,117000.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976220,258,2.205
فرهنگ پیرو، فرهنگ پیشرو,ارمغان طوبی,114300.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976268,252,2.205
آداب و سلوک قرآنی: تخلی: آداب و منازل ...,ارمغان طوبی,89100.0,حقیقی ، کریم‌محمود,,1395,9786005163223,196,2.2
ارکان تعلیم و تربیت,ارمغان طوبی,112500.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976183,244,2.169
منتخب نور العین فی مشهد الحسین (ع) به ...,ارمغان طوبی,126000.0,اسفراینی ، ابراهیم‌بن محمد,,1397,9786005163971,271,2.151
طب اسلامی در بیان آیت‌الله تبریزیان احیاگر طب ...,ارمغان طوبی,108000.0,,نظرپور ، رضا,1400,9786005163827,232,2.148
تحقیقی در فلسفه علم,ارمغان طوبی,108000.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976244,232,2.148
نیایش امام حسین (ع) در صحرای عرفات,ارمغان طوبی,99000.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976374,204,2.061
آفرینش و انسان,ارمغان طوبی,90000.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976176,180,2.0
بررسی و نقد نظریات دیوید هیوم در چهار ...,ارمغان طوبی,86400.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976206,168,1.944
حرکت و تحول از دیدگاه قرآن به انضمام ...,ارمغان طوبی,85500.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976275,164,1.918
حجامت و فصد در نگاه طب اسلامی,ارمغان طوبی,144000.0,نظرپور ، رضا,,1400,9786005163957,276,1.917
معارف الهی: تفسیری بر احتجاج امام علی‌بن‌موسی‌الرضا (ع) ...,ارمغان طوبی,85500.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976411,162,1.895
تحلیل شخصیت خیام: بررسی آراء فلسفی، ادبی، مذهبی ...,ارمغان طوبی,184500.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976343,348,1.886
حیات معقول,ارمغان طوبی,82800.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976282,156,1.884
کاوش‌های فقهی,ارمغان طوبی,180000.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976329,338,1.878
وجدان,ارمغان طوبی,175500.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976428,328,1.869
موسیقی از دیدگاه فلسفی و روانی,ارمغان طوبی,85500.0,جعفری‌تبریزی ، محمدتقی,,1400,9786226976367,158,1.848
